Number of components,Type of DES,Component#1,Component#2,X#1,X#2,"T, K","Density, g/cm3",Smiles#1,Smiles#2
2,3,2-(trimethylazaniumyl)acetate,2-hydroxypropanoic acid,0.3333,0.6667,308.15,1.1944,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxypropanoic acid,0.3333,0.6667,313.15,1.1909,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxypropanoic acid,0.3333,0.6667,318.15,1.1874,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxypropanoic acid,0.3333,0.6667,323.15,1.1839,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxypropanoic acid,0.3333,0.6667,328.15,1.1804,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxypropanoic acid,0.3333,0.6667,333.15,1.1745,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxypropanoic acid,0.3333,0.6667,338.1333148,1.169491525,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxypropanoic acid,0.3333,0.6667,338.15,1.1734,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxypropanoic acid,0.3333,0.6667,343.15,1.1699,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxypropanoic acid,0.3333,0.6667,348.2111791,1.162288136,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,293.15,1.11585,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,298.15,1.11204,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,303.15,1.10822,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,308.15,1.10443,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,313.15,1.10066,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,318.15,1.09683,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,323.15,1.09305,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,328.15,1.08923,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,333.15,1.08536,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,338.15,1.08183,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.25,0.75,343.15,1.07799,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,293.15,1.1619,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,298.15,1.1583,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,303.15,1.1547,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,308.15,1.1512,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,313.15,1.1476,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,318.15,1.1441,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,323.15,1.1406,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,328.15,1.1371,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,333.15,1.1336,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,338.15,1.1301,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.3333,0.6667,343.15,1.1266,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,293.15,1.148,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,298.15,1.143,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,303.15,1.138,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,308.15,1.133,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,313.15,1.128,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,318.15,1.124,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,323.15,1.119,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,328.15,1.115,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,333.15,1.112,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,338.15,1.107,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,343.15,1.102,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,348.15,1.098,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,353.15,1.095,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,358.15,1.092,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,363.15,1.087,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,4-oxopentanoic acid,0.125,0.875,368.15,1.083,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxy-2-phenylacetic acid,0.3333,0.6667,298.15,1.22,C[N+](C)(C)CC(=O)[O-],C1=CC=C(C=C1)C(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxy-2-phenylacetic acid,0.3333,0.6667,323.15,1.21,C[N+](C)(C)CC(=O)[O-],C1=CC=C(C=C1)C(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxy-2-phenylacetic acid,0.3333,0.6667,333.15,1.2,C[N+](C)(C)CC(=O)[O-],C1=CC=C(C=C1)C(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxy-2-phenylacetic acid,0.3333,0.6667,348.15,1.19,C[N+](C)(C)CC(=O)[O-],C1=CC=C(C=C1)C(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,2-hydroxy-2-phenylacetic acid,0.3333,0.6667,363.15,1.18,C[N+](C)(C)CC(=O)[O-],C1=CC=C(C=C1)C(C(=O)O)O
2,3,2-(trimethylazaniumyl)acetate,oxalic acid;dihydrate,0.3333,0.6667,323.15,1.27,C[N+](C)(C)CC(=O)[O-],C(=O)(C(=O)O)O.O.O
2,3,2-(trimethylazaniumyl)acetate,oxalic acid;dihydrate,0.3333,0.6667,333.15,1.26,C[N+](C)(C)CC(=O)[O-],C(=O)(C(=O)O)O.O.O
2,3,2-(trimethylazaniumyl)acetate,oxalic acid;dihydrate,0.3333,0.6667,348.15,1.24,C[N+](C)(C)CC(=O)[O-],C(=O)(C(=O)O)O.O.O
2,3,2-(trimethylazaniumyl)acetate,oxalic acid;dihydrate,0.3333,0.6667,363.15,1.21,C[N+](C)(C)CC(=O)[O-],C(=O)(C(=O)O)O.O.O
2,3,2-(trimethylazaniumyl)acetate,2-phenylacetic acid,0.3333,0.6667,298.15,1.16,C[N+](C)(C)CC(=O)[O-],C1=CC=C(C=C1)CC(=O)O
2,3,2-(trimethylazaniumyl)acetate,2-phenylacetic acid,0.3333,0.6667,323.15,1.15,C[N+](C)(C)CC(=O)[O-],C1=CC=C(C=C1)CC(=O)O
2,3,2-(trimethylazaniumyl)acetate,2-phenylacetic acid,0.3333,0.6667,333.15,1.13,C[N+](C)(C)CC(=O)[O-],C1=CC=C(C=C1)CC(=O)O
2,3,2-(trimethylazaniumyl)acetate,2-phenylacetic acid,0.3333,0.6667,348.15,1.12,C[N+](C)(C)CC(=O)[O-],C1=CC=C(C=C1)CC(=O)O
2,3,2-(trimethylazaniumyl)acetate,2-phenylacetic acid,0.3333,0.6667,363.15,1.11,C[N+](C)(C)CC(=O)[O-],C1=CC=C(C=C1)CC(=O)O
2,3,butan-1-amine;hydrobromide,"propane-1,2,3-triol",0.3333,0.6667,295.15,1.293,CCCCN.Br,C(C(CO)O)O
2,3,butyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.077,0.923,303.15,1.1328,CCCC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,5,"[(1R,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] 3-hydroxy-2-phenylpropanoate",decanoic acid,0.3333,0.6667,298,1.0265,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,CCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.3333,0.6667,298.15,0.8922,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.3333,0.6667,303.15,0.8886,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.3333,0.6667,308.15,0.885,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.3333,0.6667,313.15,0.8816,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.3333,0.6667,318.15,0.878,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.3333,0.6667,323.15,0.8744,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.3333,0.6667,328.15,0.8707,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.3333,0.6667,333.15,0.8669,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.3333,0.6667,338.15,0.8632,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.3333,0.6667,343.15,0.8594,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,293.15,0.898,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,298.15,0.894,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,303.15,0.889,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,308.15,0.886,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,313.15,0.882,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,318.15,0.879,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,323.15,0.875,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,328.15,0.871,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,333.15,0.867,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,338.15,0.864,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,343.15,0.86,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,348.15,0.856,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.667,0.333,353.15,0.852,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,decanoic acid,dodecanoic acid,0.75,0.25,303.15,0.898,CCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
2,5,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",decanoic acid,0.3333,0.6667,298,0.9613,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,CCCCCCCCCC(=O)O
2,5,decanoic acid,octan-1-ol,0.3333,0.6667,298.15,0.8489,CCCCCCCCCC(=O)O,CCCCCCCCO
2,5,decanoic acid,(Z)-octadec-9-enoic acid,0.4,0.6,303.15,0.903,CCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O
2,3,2-hydroxyethyl(trimethyl)azanium;bromide,4-oxopentanoic acid,0.8,0.2,298.15,1.2073,C[N+](C)(C)CCO.[Br-],CC(=O)CCC(=O)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"butane-1,2-diol",0.05,0.95,293,1.009,C[N+](C)(C)CCO.[Cl-],CCC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"butane-1,2-diol",0.1,0.9,293,1.013,C[N+](C)(C)CCO.[Cl-],CCC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"butane-1,2-diol",0.15,0.85,293,1.022,C[N+](C)(C)CCO.[Cl-],CCC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"butane-1,2-diol",0.2,0.8,293,1.03,C[N+](C)(C)CCO.[Cl-],CCC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"butane-1,2-diol",0.25,0.75,298.15,1.06,C[N+](C)(C)CCO.[Cl-],CCC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"butane-1,2-diol",0.3333,0.6667,298.15,1.06,C[N+](C)(C)CCO.[Cl-],CCC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.05,0.95,293,1.114,C[N+](C)(C)CCO.[Cl-],C(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.1,0.9,293,1.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.15,0.85,293,1.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.2,0.8,293,1.117,C[N+](C)(C)CCO.[Cl-],C(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.25,0.75,293,1.118,C[N+](C)(C)CCO.[Cl-],C(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.3,0.7,293,1.118,C[N+](C)(C)CCO.[Cl-],C(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.3333,0.6667,293,1.12,C[N+](C)(C)CCO.[Cl-],C(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.05,0.95,298,1.03945,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.05,0.95,303,1.03588,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.05,0.95,308,1.03228,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.05,0.95,313,1.02864,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.05,0.95,318,1.02497,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.05,0.95,323,1.02119,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.1,0.9,298,1.04777,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.1,0.9,303,1.04439,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.1,0.9,308,1.04097,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.1,0.9,313,1.03752,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.1,0.9,318,1.03405,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.1,0.9,323,1.03055,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.143,0.857,293.15,1.05844,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.143,0.857,298.15,1.05519,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.143,0.857,303.15,1.05192,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.143,0.857,308.15,1.04855,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.143,0.857,313.15,1.04532,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.143,0.857,318.15,1.04201,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.143,0.857,323.15,1.03868,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.143,0.857,328.15,1.03533,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.143,0.857,333.15,1.03197,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.15,0.85,298,1.05438,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.15,0.85,303,1.05109,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.15,0.85,308,1.04778,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.15,0.85,313,1.04445,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.15,0.85,318,1.0411,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.15,0.85,323,1.03769,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.167,0.833,293.15,1.06152,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.167,0.833,298.15,1.05832,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.167,0.833,303.15,1.05511,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.167,0.833,308.15,1.05186,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.167,0.833,313.15,1.04863,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.167,0.833,318.15,1.04539,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.167,0.833,323.15,1.04211,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.167,0.833,328.15,1.03879,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.167,0.833,333.15,1.03553,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.2,0.8,293.15,1.066,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.2,0.8,298.15,1.06243,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.2,0.8,303.15,1.0593,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.2,0.8,308.15,1.05612,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.2,0.8,313.15,1.05355,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.2,0.8,318.15,1.0497,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.2,0.8,323.15,1.0473,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.2,0.8,328.15,1.0435,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.2,0.8,333.15,1.04028,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.222,0.778,298,1.06256,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.222,0.778,303,1.05949,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.222,0.778,308,1.0564,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.222,0.778,313,1.0533,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.222,0.778,318,1.05019,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.222,0.778,323,1.04705,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.25,0.75,288.15,1.07959,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.25,0.75,293.15,1.069175,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.25,0.75,298.15,1.06869,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.25,0.75,303,1.06475,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.25,0.75,303.15,1.06276,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.25,0.75,308,1.06167,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.25,0.75,308.15,1.06265,C[N+](C)(C)CCO.[Cl-],CC(CO)O
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2-diol",0.25,0.75,313,1.05857,C[N+](C)(C)CCO.[Cl-],CC(CO)O
